forward_genome_id	backward_genome_id
WP_167727330	WP_011244534
WP_104908141	WP_011244534
WP_096724471	WP_011244534
WP_174708926	WP_011244534
WP_187707096	WP_011244534
WP_096626227	WP_011244534
WP_206268260	WP_011244534
WP_168571374	WP_011244534
WP_015113135	WP_011244534
WP_015163003	WP_011244534
WP_208676096	WP_011244534
WP_073634451	WP_011244534
WP_118170512	WP_011244534
WP_096566826	WP_011244534
WP_045874214	WP_011244534
WP_186523339	WP_011244534
WP_044500849	WP_011244534
WP_015114854	WP_011244534
WP_010993960	WP_011244534
WP_068394024	WP_011244534
WP_096381097	WP_011244534
WP_148220251	WP_011244534
WP_096676391	WP_011244534
WP_174711198	WP_011244534
WP_179069307	WP_011244534
WP_015197320	WP_011244534
WP_062436478	WP_011244534
WP_017286275	WP_011244534
WP_186595599	WP_011244534
WP_066344257	WP_011244534
WP_096731820	WP_011244534
WP_096564303	WP_011244534
WP_015203436	WP_011244534
WP_152591636	WP_011244534
WP_096417974	WP_011244534
WP_125730181	WP_011244534
WP_174711328	WP_011244534
WP_179064739	WP_011244534
WP_015152970	WP_011244534
WP_149817337	WP_011244534
WP_179065269	WP_011244534
WP_103137073	WP_011244534
WP_179065510	WP_011244534
WP_138073258	WP_011244534
WP_107805878	WP_011244534
WP_096575527	WP_011244534
WP_104901775	WP_011244534
WP_045874233	WP_011244534
WP_071454788	WP_011244534
WP_167726489	WP_011244534
WP_096693407	WP_011244534
WP_181932672	WP_011244534
WP_023171623	WP_011244534
WP_118166373	WP_011244534
WP_167727275	WP_011244534
WP_096599984	WP_011244534
WP_118166383	WP_011244534
WP_096607790	WP_011244534
WP_096688496	WP_011244534
WP_096604765	WP_011244534
WP_009545526	WP_011244534
WP_096594790	WP_011244534
WP_126386565	WP_011244534
WP_168204380	WP_011244534
WP_068379429	WP_011244534
WP_179070618	WP_011244534
WP_011144157	WP_011244534
WP_012162948	WP_011244534
WP_067774171	WP_011244534
WP_015119075	WP_011244534
WP_096658288	WP_011244534
WP_017325590	WP_011244534
WP_179071691	WP_011244534
WP_017294643	WP_011244534
WP_144050867	WP_011244534
WP_006620566	WP_011244534
WP_083782346	WP_011244534
WP_083629974	WP_011244534
WP_002745351	WP_011244534
WP_179067715	WP_011244534
WP_096574968	WP_011244534
WP_096677801	WP_011244534
WP_012596891	WP_011244534
WP_096585141	WP_011244534
WP_015144090	WP_011244534
WP_012412083	WP_011244534
WP_015159146	WP_011244534
WP_096731769	WP_011244534
WP_171977665	WP_011244534
WP_181929452	WP_011244534
WP_015167483	WP_011244534
WP_096674106	WP_011244534
WP_041933789	WP_011244534
WP_157462481	WP_011244534
WP_096647979	WP_011244534
WP_011431001	WP_011244534
WP_096607954	WP_011244534
WP_071105149	WP_011244534
WP_096727866	WP_011244534
WP_070393858	WP_011244534
WP_096562157	WP_011244534
WP_015214700	WP_011244534
WP_096646279	WP_011244534
WP_015166570	WP_011244534
WP_015329069	WP_011244534
WP_198808100	WP_011244534
WP_126147745	WP_011244534
WP_198406228	WP_011244534
WP_096691965	WP_011244534
WP_096682533	WP_011244534
WP_035154215	WP_011244534
WP_096567827	WP_011244534
WP_104906397	WP_011244534
WP_073629966	WP_011244534
WP_041661392	WP_011244534
WP_096667946	WP_011244534
WP_206201614	WP_011244534
WP_017286711	WP_011244534
WP_100900900	WP_011244534
WP_096537809	WP_011244534
WP_011244534	WP_011244534
WP_051036702	WP_011244534
WP_146296911	WP_011244534
WP_096535374	WP_011244534
WP_068394408	WP_011244534
WP_157229446	WP_011244534
WP_152591299	WP_011244534
WP_096536324	WP_011244534
WP_096678471	WP_011244534
WP_103112404	WP_011244534
WP_150109725	WP_011244534
WP_011140877	WP_011244534
WP_096724194	WP_011244534
WP_096558516	WP_011244534
WP_015169165	WP_011244534
WP_015153361	WP_011244534
WP_046662322	WP_011244534
WP_062434044	WP_011244534
WP_015180556	WP_011244534
WP_071102347	WP_011244534
WP_023173404	WP_011244534
WP_155898122	WP_011244534
WP_062290301	WP_011244534
WP_015162817	WP_011244534
WP_096538713	WP_011244534
WP_096646169	WP_011244534
WP_045873738	WP_011244534
WP_198808494	WP_011244534
WP_068381742	WP_011244534
WP_096622283	WP_011244534
WP_015196451	WP_011244534
WP_118171614	WP_011244534
WP_096658737	WP_011244534
WP_023176034	WP_011244534
WP_015198201	WP_011244534
WP_171975804	WP_011244534
WP_096578696	WP_011244534
WP_200989712	WP_011244534
WP_186513577	WP_011244534
WP_070396863	WP_011244534
WP_096690533	WP_011244534
WP_015154393	WP_011244534
WP_083993562	WP_011244534
WP_028946861	WP_011244534
WP_015218229	WP_011244534
WP_167722281	WP_011244534
WP_012595857	WP_011244534
WP_167723384	WP_011244534
WP_171977789	WP_011244534
WP_015150810	WP_011244534
WP_015137247	WP_011244534
WP_041623864	WP_011244534
WP_065717330	WP_011244534
WP_197212245	WP_011244534
WP_012410031	WP_011244534
WP_168568830	WP_011244534
WP_015172123	WP_011244534
WP_041566687	WP_011244534
WP_096607715	WP_011244534
WP_096595173	WP_011244534
WP_096647360	WP_011244534
WP_002796679	WP_011244534
WP_035159159	WP_011244534
WP_071106485	WP_011244534
WP_096655880	WP_011244534
WP_187293840	WP_011244534
WP_156793614	WP_011244534
WP_169266544	WP_011244534
WP_011365428	WP_011244534
WP_096598565	WP_011244534
WP_015127114	WP_011244534
WP_084762218	WP_011244534
WP_068381231	WP_011244534
WP_015116991	WP_011244534
WP_084111972	WP_011244534
WP_096588867	WP_011244534
WP_065713985	WP_011244534
WP_041620463	WP_011244534
WP_150107120	WP_011244534
WP_126386676	WP_011244534
WP_011153861	WP_011244534
WP_015183892	WP_011244534
WP_208678792	WP_011244534
WP_015144447	WP_011244534
WP_094329241	WP_011244534
WP_096691822	WP_011244534
WP_015211795	WP_011244534
WP_015132053	WP_011244534
WP_096542483	WP_011244534
WP_015134147	WP_011244534
WP_179066050	WP_011244534
WP_179047037	WP_011244534
WP_171978374	WP_011244534
WP_017292231	WP_011244534
WP_023174620	WP_011244534
WP_114080563	WP_011244534
WP_096580387	WP_011244534
WP_150109877	WP_011244534
WP_164928611	WP_011244534
WP_017326042	WP_011244534
WP_015174198	WP_011244534
WP_002793686	WP_011244534
WP_162139136	WP_011244534
WP_012629916	WP_011244534
WP_096730242	WP_011244534
WP_015186421	WP_011244534
WP_096582607	WP_011244534
WP_206265417	WP_011244534
WP_167727894	WP_011244534
WP_015124603	WP_011244534
WP_179069856	WP_011244534
WP_104908521	WP_011244534
WP_096571440	WP_011244534
WP_017290200	WP_011244534
WP_181824388	WP_011244534
WP_096726469	WP_011244534
WP_104905399	WP_011244534
WP_041443770	WP_011244534
WP_107806311	WP_011244534
WP_029681646	WP_011244534
WP_168568966	WP_011244534
WP_017286527	WP_011244534
WP_179064582	WP_011244534
WP_096676441	WP_011244534
WP_012408450	WP_011244534
WP_096642258	WP_011244534
WP_009546103	WP_011244534
WP_138073763	WP_011244534
WP_096560777	WP_011244534
WP_015225069	WP_011244534
WP_096585283	WP_011244534
WP_160148472	WP_011244534
WP_094331435	WP_011244534
WP_187293830	WP_011244534
WP_096604273	WP_011244534
WP_011319314	WP_011244534
WP_068383002	WP_011244534
WP_010999417	WP_011244534
WP_179049824	WP_011244534
WP_065716431	WP_011244534
WP_096656021	WP_011244534
WP_106908989	WP_011244534
WP_062297404	WP_011244534
WP_096675276	WP_011244534
WP_206262976	WP_011244534
WP_023173422	WP_011244534
WP_068391993	WP_011244534
WP_015225761	WP_011244534
WP_096694203	WP_011244534
WP_015364267	WP_011244534
WP_062243975	WP_011244534
WP_067776254	WP_011244534
WP_197210335	WP_011244534
WP_096658287	WP_011244534
WP_096573878	WP_011244534
WP_096551466	WP_011244534
WP_067770501	WP_011244534
WP_181496487	WP_011244534
WP_096657325	WP_011244534
WP_169263266	WP_011244534
WP_174711614	WP_011244534
WP_158199949	WP_011244534
WP_011142490	WP_011244534
WP_158199254	WP_011244534
WP_104899779	WP_011244534
WP_010873186	WP_011244534
WP_104902103	WP_011244534
WP_062243471	WP_011244534
WP_168571233	WP_011244534
WP_015206464	WP_011244534
WP_171978386	WP_011244534
WP_179068326	WP_011244534
WP_096581420	WP_011244534
WP_100902931	WP_011244534
WP_041804162	WP_011244534
WP_015187391	WP_011244534
WP_162329139	WP_011244534
WP_084449029	WP_011244534
WP_023171670	WP_011244534
WP_015784735	WP_011244534
WP_006196470	WP_011244534
WP_179074610	WP_011244534
WP_144051300	WP_011244534
WP_171976873	WP_011244534
WP_096684443	WP_011244534
WP_062247032	WP_011244534
WP_002746976	WP_011244534
WP_146297345	WP_011244534
WP_096732474	WP_011244534
WP_172354474	WP_011244534
WP_065713276	WP_011244534
WP_169268286	WP_011244534
WP_023175411	WP_011244534
WP_041233598	WP_011244534
WP_006199087	WP_011244534
WP_196797635	WP_011244534
WP_164928889	WP_011244534
WP_096733002	WP_011244534
WP_062298111	WP_011244534
WP_179070633	WP_011244534
WP_083468739	WP_011244534
WP_015111985	WP_011244534
WP_100900276	WP_011244534
WP_015328548	WP_011244534
WP_186588953	WP_011244534
WP_017292284	WP_011244534
WP_148216069	WP_011244534
WP_015328761	WP_011244534
WP_104900440	WP_011244534
WP_012409035	WP_011244534
WP_103140024	WP_011244534
WP_062436580	WP_011244534
WP_096591346	WP_011244534
WP_083630045	WP_011244534
WP_024125924	WP_011244534
WP_026100678	WP_011244534
WP_015177547	WP_011244534
WP_179073485	WP_011244534
WP_013323908	WP_011244534
WP_179071446	WP_011244534
WP_053539069	WP_011244534
WP_104908677	WP_011244534
WP_187293911	WP_011244534
WP_015159135	WP_011244534
WP_006617988	WP_011244534
WP_015328785	WP_011244534
WP_096675665	WP_011244534
WP_026797679	WP_011244534
WP_096723329	WP_011244534
WP_152588730	WP_011244534
WP_015227044	WP_011244534
WP_096689981	WP_011244534
WP_012595151	WP_011244534
WP_126391412	WP_011244534
WP_096557015	WP_011244534
WP_198805363	WP_011244534
WP_156805052	WP_011244534
WP_015124809	WP_011244534
WP_096583890	WP_011244534
WP_041658796	WP_011244534
WP_171977522	WP_011244534
WP_179046616	WP_011244534
WP_157871822	WP_011244534
WP_114084504	WP_011244534
WP_114081738	WP_011244534
WP_044290826	WP_011244534
WP_156823853	WP_011244534
WP_198406191	WP_011244534
WP_073628919	WP_011244534
WP_015210441	WP_011244534
WP_073626426	WP_011244534
WP_015193647	WP_011244534
WP_181932829	WP_011244534
WP_015160992	WP_011244534
WP_017292309	WP_011244534
WP_167379313	WP_011244534
WP_045868219	WP_011244534
WP_096694694	WP_011244534
WP_070390849	WP_011244534
WP_015147250	WP_011244534
WP_114085717	WP_011244534
WP_179073925	WP_011244534
WP_073632041	WP_011244534
WP_096657904	WP_011244534
WP_045873748	WP_011244534
WP_012627492	WP_011244534
WP_169264936	WP_011244534
WP_198007697	WP_011244534
WP_012598178	WP_011244534
WP_186469590	WP_011244534
WP_045869938	WP_011244534
WP_068393918	WP_011244534
WP_174709253	WP_011244534
WP_015209845	WP_011244534
WP_096682477	WP_011244534
WP_073636089	WP_011244534
WP_096584355	WP_011244534
WP_206265017	WP_011244534
WP_081583962	WP_011244534
WP_044290759	WP_011244534
WP_096680378	WP_011244534
WP_179070466	WP_011244534
WP_084782677	WP_011244534
WP_041620672	WP_011244534
WP_065710688	WP_011244534
WP_013190427	WP_011244534
WP_152590441	WP_011244534
WP_068387684	WP_011244534
WP_045868822	WP_011244534
WP_096608156	WP_011244534
WP_096542545	WP_011244534
WP_096581014	WP_011378177
WP_096540978	WP_011378177
WP_015081531	WP_011378177
WP_152590443	WP_011378177
WP_197166039	WP_011378177
WP_186497905	WP_011378177
WP_197169723	WP_011378177
WP_198806243	WP_011378177
WP_015159145	WP_011378177
WP_015157608	WP_011378177
WP_012412596	WP_011378177
WP_197159067	WP_011378177
WP_168696391	WP_011378177
WP_071454675	WP_011378177
WP_200929977	WP_011378177
WP_007101461	WP_011378177
WP_096732232	WP_011378177
WP_186493925	WP_011378177
WP_096537618	WP_011378177
WP_015123226	WP_011378177
WP_193741807	WP_011378177
WP_186585901	WP_011378177
WP_045867768	WP_011378177
WP_035155586	WP_011378177
WP_167723021	WP_011378177
WP_015083508	WP_011378177
WP_099798606	WP_011378177
WP_148202849	WP_011378177
WP_152588546	WP_011378177
WP_186490628	WP_011378177
WP_009546125	WP_011378177
WP_015167636	WP_011378177
WP_162009613	WP_011378177
WP_186496188	WP_011378177
WP_206269146	WP_011378177
WP_181494981	WP_011378177
WP_186538863	WP_011378177
WP_186501645	WP_011378177
WP_094332814	WP_011378177
WP_096641763	WP_011378177
WP_083374131	WP_011378177
WP_015173035	WP_011378177
WP_186591705	WP_011378177
WP_186482223	WP_011378177
WP_096645372	WP_011378177
WP_103112157	WP_011378177
WP_186584476	WP_011378177
WP_096582260	WP_011378177
WP_186589322	WP_011378177
WP_186541338	WP_011378177
WP_186549427	WP_011378177
WP_011129561	WP_011378177
WP_148201907	WP_011378177
WP_144056229	WP_011378177
WP_015131318	WP_011378177
WP_200989562	WP_011378177
WP_096624706	WP_011378177
WP_062293755	WP_011378177
WP_067763277	WP_011378177
WP_138072580	WP_011378177
WP_179066881	WP_011378177
WP_080805266	WP_011378177
WP_197211958	WP_011378177
WP_157462290	WP_011378177
WP_099799896	WP_011378177
WP_186500589	WP_011378177
WP_149819970	WP_011378177
WP_015186076	WP_011378177
WP_168571235	WP_011378177
WP_186538709	WP_011378177
WP_015225896	WP_011378177
WP_012409409	WP_011378177
WP_038546904	WP_011378177
WP_014275270	WP_011378177
WP_186480872	WP_011378177
WP_065713270	WP_011378177
WP_065710136	WP_011378177
WP_150885032	WP_011378177
WP_083630606	WP_011378177
WP_038650740	WP_011378177
WP_041933208	WP_011378177
WP_096558639	WP_011378177
WP_011294097	WP_011378177
WP_186479985	WP_011378177
WP_068509324	WP_011378177
WP_171977191	WP_011378177
WP_096694519	WP_011378177
WP_017288972	WP_011378177
WP_015197561	WP_011378177
WP_197148183	WP_011378177
WP_186539811	WP_011378177
WP_015198635	WP_011378177
WP_172820960	WP_011378177
WP_179051142	WP_011378177
WP_096603844	WP_011378177
WP_148207767	WP_011378177
WP_011131735	WP_011378177
WP_011822958	WP_011378177
WP_100898546	WP_011378177
WP_023174695	WP_011378177
WP_185190724	WP_011378177
WP_015328760	WP_011378177
WP_156818542	WP_011378177
WP_150882073	WP_011378177
WP_015114306	WP_011378177
WP_062249963	WP_011378177
WP_012006912	WP_011378177
WP_197171923	WP_011378177
WP_164928699	WP_011378177
WP_011613813	WP_011378177
WP_186539269	WP_011378177
WP_011244641	WP_011378177
WP_197153991	WP_011378177
WP_107806174	WP_011378177
WP_186484259	WP_011378177
WP_156818638	WP_011378177
WP_186595285	WP_011378177
WP_197172260	WP_011378177
WP_049692551	WP_011378177
WP_096730747	WP_011378177
WP_186473465	WP_011378177
WP_205369479	WP_011378177
WP_125732164	WP_011378177
WP_017323888	WP_011378177
WP_186596300	WP_011378177
WP_185190194	WP_011378177
WP_096660243	WP_011378177
WP_186583258	WP_011378177
WP_172357871	WP_011378177
WP_096581107	WP_011378177
WP_130128768	WP_011378177
WP_096552953	WP_011378177
WP_015163005	WP_011378177
WP_071590985	WP_011378177
WP_181824354	WP_011378177
WP_186469478	WP_011378177
WP_096607557	WP_011378177
WP_017804410	WP_011378177
WP_164920904	WP_011378177
WP_179074906	WP_011378177
WP_015219097	WP_011378177
WP_028948283	WP_011378177
WP_011618975	WP_011378177
WP_186501443	WP_011378177
WP_186500457	WP_011378177
WP_010997038	WP_011378177
WP_190274991	WP_011378177
WP_012194666	WP_011378177
WP_026786684	WP_011378177
WP_197159166	WP_011378177
WP_011819434	WP_011378177
WP_186573834	WP_011378177
WP_186597983	WP_011378177
WP_130130003	WP_011378177
WP_096682383	WP_011378177
WP_206200850	WP_011378177
WP_156793831	WP_011378177
WP_174711928	WP_011378177
WP_186469212	WP_011378177
WP_186500628	WP_011378177
WP_096384488	WP_011378177
WP_013193182	WP_011378177
WP_198808567	WP_011378177
WP_156804911	WP_011378177
WP_010872893	WP_011378177
WP_186525020	WP_011378177
WP_015329070	WP_011378177
WP_130129452	WP_011378177
WP_149820533	WP_011378177
WP_096576721	WP_011378177
WP_006198952	WP_011378177
WP_186590212	WP_011378177
WP_096537138	WP_011378177
WP_015140005	WP_011378177
WP_130130518	WP_011378177
WP_130128374	WP_011378177
WP_023175308	WP_011378177
WP_168696563	WP_011378177
WP_007100179	WP_011378177
WP_096694204	WP_011378177
WP_162176475	WP_011378177
WP_096546692	WP_011378177
WP_185186894	WP_011378177
WP_077141932	WP_011378177
WP_042849584	WP_011378177
WP_186512056	WP_011378177
WP_118166379	WP_011378177
WP_199247886	WP_011378177
WP_015215368	WP_011378177
WP_114082482	WP_011378177
WP_071839698	WP_011378177
WP_181495916	WP_011378177
WP_187705273	WP_011378177
WP_186492378	WP_011378177
WP_158201175	WP_011378177
WP_042151991	WP_011378177
WP_186583514	WP_011378177
WP_012162903	WP_011378177
WP_197210374	WP_011378177
WP_012593883	WP_011378177
WP_008203312	WP_011378177
WP_096656125	WP_011378177
WP_015160170	WP_011378177
WP_186523943	WP_011378177
WP_186698481	WP_011378177
WP_188022474	WP_011378177
WP_015119209	WP_011378177
WP_150882178	WP_011378177
WP_126985530	WP_011378177
WP_065715971	WP_011378177
WP_186473389	WP_011378177
WP_066348435	WP_011378177
WP_015208711	WP_011378177
WP_186492267	WP_011378177
WP_011056482	WP_011378177
WP_185187990	WP_011378177
WP_162328336	WP_011378177
WP_096675815	WP_011378177
WP_052338676	WP_011378177
WP_015164677	WP_011378177
WP_011862140	WP_011378177
WP_130129124	WP_011378177
WP_186595362	WP_011378177
WP_186586831	WP_011378177
WP_125730975	WP_011378177
WP_148765328	WP_011378177
WP_136644286	WP_011378177
WP_068382190	WP_011378177
WP_030005845	WP_011378177
WP_096571701	WP_011378177
WP_186480991	WP_011378177
WP_103139266	WP_011378177
WP_160148666	WP_011378177
WP_045867905	WP_011378177
WP_049749407	WP_011378177
WP_015110419	WP_011378177
WP_083798692	WP_011378177
WP_186514065	WP_011378177
WP_136644296	WP_011378177
WP_046660741	WP_011378177
WP_186583453	WP_011378177
WP_197211469	WP_011378177
WP_066118620	WP_011378177
WP_011817589	WP_011378177
WP_114080784	WP_011378177
WP_186470758	WP_011378177
WP_186571446	WP_011378177
WP_186545996	WP_011378177
WP_168570463	WP_011378177
WP_104909077	WP_011378177
WP_181929202	WP_011378177
WP_186471156	WP_011378177
WP_186992191	WP_011378177
WP_015110308	WP_011378177
WP_174709154	WP_011378177
WP_002740645	WP_011378177
WP_083544320	WP_011378177
WP_203457580	WP_011378177
WP_015181592	WP_011378177
WP_181927612	WP_011378177
WP_119259471	WP_011378177
WP_071933960	WP_011378177
WP_186469415	WP_011378177
WP_011129042	WP_011378177
WP_096564586	WP_011378177
WP_197151750	WP_011378177
WP_146295967	WP_011378177
WP_015228302	WP_011378177
WP_015129015	WP_011378177
WP_156820124	WP_011378177
WP_096694660	WP_011378177
WP_164923195	WP_011378177
WP_100903184	WP_011378177
WP_179071924	WP_011378177
WP_048346266	WP_011378177
WP_096724447	WP_011378177
WP_015177762	WP_011378177
WP_118165250	WP_011378177
WP_094328524	WP_011378177
WP_007101557	WP_011378177
WP_096620971	WP_011378177
WP_007100667	WP_011378177
WP_179074446	WP_011378177
WP_096724231	WP_011378177
WP_011378177	WP_011378177
WP_186519720	WP_011378177
WP_083305610	WP_011378177
WP_167724305	WP_011378177
WP_015194169	WP_011378177
WP_053538890	WP_011378177
WP_148760230	WP_011378177
WP_015144138	WP_011378177
WP_012629003	WP_011378177
WP_025362528	WP_011378177
WP_096592830	WP_011378177
WP_096592862	WP_011378177
WP_044105830	WP_011378177
WP_048347305	WP_011378177
WP_104904903	WP_011378177
WP_186479928	WP_011378177
WP_011317865	WP_011378177
WP_096693639	WP_011378177
WP_197210537	WP_011378177
WP_186570701	WP_011378177
WP_015112919	WP_011378177
WP_011375665	WP_011378177
WP_011365260	WP_011378177
WP_071800192	WP_011378177
WP_199247804	WP_011378177
WP_041429075	WP_011378177
WP_015208817	WP_011378177
WP_006621231	WP_011378177
WP_186538065	WP_011378177
WP_012306216	WP_011378177
WP_012413286	WP_011378177
WP_186479307	WP_011378177
WP_041660477	WP_011378177
WP_126390361	WP_011378177
WP_053539071	WP_011378177
WP_179067976	WP_011378177
WP_099812091	WP_011378177
WP_118171016	WP_011378177
